3.553558466914227276e-01
2.088317517828851333e+00
6.780782728526006053e+00
6.287875435942780200e+00
7.787645854157156045e+00
9.171415499073496846e+00
1.074701930864394761e+01
1.255916331457823532e+01
1.422389910282143433e+01
1.571428378526927006e+01
