4.016466118710716460e-01
4.966314808452642060e-01
1.885561873055268123e+00
1.518330877736864926e+00
1.487240652685243747e+00
1.839113029632324814e+00
2.967965765490526486e+00
4.103603551607379885e+00
6.105878323654175155e+00
8.550938755703750616e+00
1.121898516222221609e+01
1.420458200287031936e+01
