0.000000000000000000e+00,1.834378493661494025e-02,5.456163705497762972e-02,5.432587729929835851e-02,6.974245667141458493e-02,8.114856738471597219e-02,8.459241429908868903e-02,9.112086717795546409e-02,9.850027181355845707e-02,1.028530846274895022e-01,1.106217006345767279e-01,1.244726797054251793e-01
0.000000000000000000e+00,1.519049168386778052e-02,5.562265284020182637e-02,4.734431946677560010e-02,6.075316497987351405e-02,6.710623738851592690e-02,6.938320809601213057e-02,6.970836675717669018e-02,7.107214376722641169e-02,7.369983020178887123e-02,8.365945439326316624e-02,1.001528014728466087e-01
0.000000000000000000e+00,1.815566001892127135e-02,5.911063826914517150e-02,5.973004801711963990e-02,7.076073489783990533e-02,7.409696934992136830e-02,7.996043818572598494e-02,8.007765189718835108e-02,7.918745582254153870e-02,7.990505068952788448e-02,8.578044495128182845e-02,9.731573434703964798e-02
0.000000000000000000e+00,8.149471111337916462e-03,3.593615544091841030e-02,4.532071106188161752e-02,4.791584656117965635e-02,5.978947503428928834e-02,6.724731365787985082e-02,7.075841741894538239e-02,7.814361467130620520e-02,8.426026088555048366e-02,9.519248166500124397e-02,1.094689668674168337e-01
0.000000000000000000e+00,1.303774942834268376e-02,4.993305933362451182e-02,6.528869292575897876e-02,7.401055459732475139e-02,8.661143438849065734e-02,9.480117595201499603e-02,1.002313597188394106e-01,1.034194895229289118e-01,1.106041752220904423e-01,1.249862293350755132e-01,1.448277983530804058e-01
0.000000000000000000e+00,1.222849675195197480e-02,5.816074147856493265e-02,7.036907661221097898e-02,8.419127676271337402e-02,9.159157394609086789e-02,9.848468525988458844e-02,9.930822190657617732e-02,1.001405060882988862e-01,1.019579113417780625e-01,1.111070741079571711e-01,1.238090840170683604e-01
0.000000000000000000e+00,1.566036037921960528e-02,5.922124995963693600e-02,6.165381124111983524e-02,7.081814047792615863e-02,8.033481015029972361e-02,8.586566111484526809e-02,8.644350221833420334e-02,8.797739537842630408e-02,8.632557122719689002e-02,9.680017285232574153e-02,1.140468659917148464e-01
0.000000000000000000e+00,2.333064835858685016e-02,6.836983493101324305e-02,7.310404189304152422e-02,9.058675816626880761e-02,9.790582800383082485e-02,1.051440750174368749e-01,1.037761538202636863e-01,1.059660066765135134e-01,1.070471940415631679e-01,1.128878725167100361e-01,1.230878288815612925e-01
0.000000000000000000e+00,2.275118177090271893e-02,4.778427811702252309e-02,5.572751308684547461e-02,7.612055071012463481e-02,8.473429510951240029e-02,9.202332505452941180e-02,1.003335855845754049e-01,1.062194217928502243e-01,1.160924975004491988e-01,1.297328702111752441e-01,1.462303194679633878e-01
0.000000000000000000e+00,7.604657161692104060e-03,5.368849886465879018e-02,4.667614702013857253e-02,5.744341392833134802e-02,6.552560624812656109e-02,7.168936036730143291e-02,7.499632762996208402e-02,7.618745827989489849e-02,8.075534935476294529e-02,8.725632260658032491e-02,9.842772538281197026e-02
