1.000000000000000000e+02,9.967973515910901483e+01,9.910193874678287784e+01,9.824446558274686936e+01,9.662633850122868751e+01,9.349681851000148924e+01,8.785035817566047456e+01,7.812511797876544506e+01,6.309890089169575589e+01,3.951266385437516249e+01,1.496321198119759366e+01,1.374053322499933838e+00
1.000000000000000000e+02,9.990003162126748748e+01,9.920324345031707480e+01,9.862205515739775308e+01,9.748360408670529864e+01,9.522661960099878797e+01,9.082201058716592001e+01,8.176624148823339056e+01,6.782209009605537631e+01,4.706371109616819126e+01,2.172570426990315440e+01,3.874979947786000967e+00
1.000000000000000000e+02,9.976541586065890499e+01,9.922904792262572471e+01,9.844389308521684256e+01,9.684362942055690837e+01,9.369355361393975556e+01,8.744078350415949785e+01,7.735501856247222463e+01,6.091490667516862345e+01,3.785117386232925440e+01,1.496017837938876305e+01,1.385730959966783526e+00
1.000000000000000000e+02,9.976380875673920912e+01,9.886775843457289170e+01,9.816892187969401107e+01,9.690410181820728042e+01,9.391539137323574948e+01,8.865350425447286398e+01,7.920094283365098420e+01,6.314505219536965797e+01,4.106891377120408748e+01,1.621535482767016489e+01,1.796121080341234633e+00
1.000000000000000000e+02,9.991786853630735266e+01,9.925189048702782202e+01,9.863431366960705304e+01,9.726933779899272281e+01,9.410934798893568143e+01,8.848563154584887513e+01,7.970395987439877672e+01,6.394055624710931340e+01,4.195505664117653311e+01,1.794209438412729085e+01,2.546574339937214049e+00
1.000000000000000000e+02,9.988092732499312376e+01,9.886992995654718186e+01,9.827915997764111466e+01,9.658115725975846999e+01,9.329388176781442610e+01,8.785018967348493391e+01,7.824953574415975766e+01,6.200869731604279167e+01,4.000185549999378054e+01,1.663039698970293756e+01,2.028957086835586399e+00
1.000000000000000000e+02,9.995008208538547478e+01,9.881605067338672654e+01,9.800436011251282764e+01,9.672247386784762568e+01,9.400679467972997827e+01,8.937725111058469452e+01,8.037053896393153707e+01,6.627389617251508014e+01,4.504004185481429090e+01,2.128306240378632452e+01,4.050238879075167553e+00
1.000000000000000000e+02,9.968157543190233127e+01,9.878502862173068877e+01,9.850198095239463214e+01,9.649929354115967328e+01,9.349979528334199586e+01,8.754254648278299555e+01,7.749495008160552345e+01,6.257584859868826754e+01,4.059384994049752038e+01,1.683692654018874180e+01,1.575113117582909616e+00
1.000000000000000000e+02,9.963747544198460560e+01,9.898758347147109760e+01,9.823728059425388892e+01,9.626971491992320296e+01,9.269936969000580973e+01,8.634308570303194585e+01,7.477785047959555698e+01,5.705567080725694495e+01,3.241517967884454521e+01,1.038393576294828691e+01,6.515074183655223949e-01
1.000000000000000000e+02,9.980038218454268417e+01,9.910318895965903607e+01,9.861637578057390385e+01,9.713316551005559063e+01,9.391404434083759156e+01,8.901380614033328698e+01,7.892927477822368587e+01,6.292377650535898681e+01,4.063441227772372599e+01,1.645288125307329352e+01,1.785222789708917457e+00
