3.537890143385838404e-01,3.692634902677647823e-01,1.203869370281537066e+00,1.791418329184558678e+00,2.025644153224221977e+00,3.594904572524607822e+00,6.178875308740845895e+00,1.003745939946914412e+01,1.477846350445447854e+01,1.758941213019906868e+01,1.879237740722666672e+01,2.094288551339525739e+01
4.165999946658130448e-01,4.248067266332951064e-01,9.216079317175851493e-01,2.204715687018971249e+00,1.993677598626202974e+00,3.963459356851164461e+00,6.159199923390044518e+00,9.263640700588679167e+00,1.242870561686121533e+01,1.457548838027707205e+01,1.657863656309672962e+01,1.762873218757242810e+01
3.781534080237808348e-01,3.881880176729604059e-01,1.286967021814319878e+00,1.708768613762543964e+00,2.408106678233591147e+00,3.642091846851760906e+00,5.000281117072531423e+00,7.542236837272215055e+00,1.089818556250156867e+01,1.427117606220952872e+01,1.555241969385612322e+01,1.478951734220814984e+01
2.122629396657729206e-01,2.255403159018438131e-01,1.287296807483501393e+00,1.548916572416056292e+00,2.770103299783293505e+00,4.247827756972313296e+00,6.856024039956659877e+00,9.788180402667693514e+00,1.333788124881073678e+01,1.499585339186743305e+01,1.644808571120977447e+01,1.754326267136586992e+01
3.832608627147948699e-01,3.936561113950428625e-01,1.066316273582291752e+00,1.943996650523437175e+00,2.315233492889503530e+00,3.932977458735875675e+00,6.678550162641866628e+00,1.031161470310380324e+01,1.269887945587886691e+01,1.598794057594078666e+01,1.805251991465415529e+01,1.618916150715896052e+01
3.701351104664347691e-01,3.933107252612650373e-01,7.611664376362181628e-01,2.032400949230633636e+00,3.445000050918603396e+00,4.365629180301207946e+00,6.543715181768088307e+00,9.003431192543066786e+00,1.198702144612259168e+01,1.434226847875117983e+01,1.583856091638784136e+01,2.060464681052208036e+01
1.661659144081934214e-01,1.677882895338422553e-01,4.748252865125274780e-01,1.781711012780437642e+00,2.174496701040219193e+00,3.662081169753760523e+00,5.637403079734909284e+00,8.643315185792099342e+00,1.156662955671842496e+01,1.507381881941096147e+01,1.579487603231807036e+01,1.660219258036738310e+01
3.640054944640255807e-01,3.714307977350055356e-01,1.093489459011759868e+00,2.211274495139200713e+00,4.037076074510148160e+00,5.900254534080671576e+00,8.327008659495376719e+00,1.196817050179425124e+01,1.527538991230460219e+01,1.670067168084581510e+01,1.689052985503487747e+01,1.848148346267568343e+01
2.660409325231321565e-01,2.844558045050448736e-01,1.686962729508909131e+00,2.755828055508533492e+00,3.924958595910167602e+00,5.521768059376168658e+00,8.020673408298941709e+00,1.167353299027963587e+01,1.420972079785171793e+01,1.632023678536056366e+01,1.614491773502279059e+01,2.083202708942822312e+01
1.999999999999999278e-01,2.223768299068531462e-01,1.012726148049051256e+00,2.025045185814597914e+00,2.778647995680181282e+00,3.889303884848330117e+00,5.936819066133708134e+00,8.786174055471361655e+00,1.274331877013460357e+01,1.580085279480737981e+01,1.591943606229835595e+01,1.810430011772239567e+01
