0.000000000000000000e+00
3.355468749999999944e-02
3.537650405498517503e-01
7.203268568955851769e-01
1.116326299870658234e+00
1.563384716736082591e+00
2.030102872259079927e+00
2.496301442517240954e+00
2.953061603754493003e+00
3.391812880594447854e+00
