1.000000000000000000e+01
1.237478323882989706e+01
3.073487480815774830e+01
2.783692426982344159e+01
3.269937068560100357e+01
3.846623840176734888e+01
4.550365430914817466e+01
5.240754160634931935e+01
5.937704608813568541e+01
6.537171551367293887e+01
6.853084222668557857e+01
6.691737882586929231e+01
