0.000000000000000000e+00
4.763758353873792650e-02
6.892033064792271735e-02
7.478512410700909052e-02
8.903713430288831554e-02
9.537162117174555198e-02
9.759303240048923522e-02
9.966136047212362237e-02
1.006380901653116666e-01
1.032295297242995513e-01
1.066442160603451733e-01
1.115850339720872997e-01
