0.000000000000000000e+00,1.318100386821740577e-01,4.243016319890041133e-01,9.406184795704091162e-01,9.331469400103830081e-01,1.607334171070249562e+00,2.539274864632063089e+00,3.307913650985753851e+00,4.059827526238912299e+00,4.411788797311183785e+00,2.642496570911181397e+00,7.389398476076430855e-01
0.000000000000000000e+00,2.684988131888038643e-01,3.681265725147747636e-01,5.000360760737453392e-01,1.010065490947246403e+00,1.739526619012802477e+00,2.444679279932195470e+00,3.208134426717651699e+00,4.193903480081415225e+00,4.702166313783043172e+00,2.886558013624147101e+00,6.229725918546592522e-01
0.000000000000000000e+00,2.402067249715812702e-01,4.260842370714115757e-01,6.893460460487195185e-01,1.055378117209770705e+00,1.675614995259364415e+00,2.241567419983044207e+00,2.770339771449995769e+00,2.897822061587214559e+00,4.206541706869168173e+00,2.987212463419731012e+00,1.003220270261099945e+00
0.000000000000000000e+00,2.066572532561135045e-01,4.532998312986371015e-01,5.902836109137862275e-01,5.956322674046476973e-01,7.320751524867661342e-01,1.225311148642317383e+00,2.434563096337910792e+00,3.252740802142958021e+00,3.331032901613014463e+00,2.264446949188488212e+00,1.045255875317073091e+00
0.000000000000000000e+00,1.361869470256401038e-01,5.276856385200006105e-01,7.917916255210895038e-01,8.164755083375515587e-01,1.486822648757523568e+00,1.915474915790594146e+00,2.833338379974830179e+00,3.266283305783695301e+00,4.222908524248683904e+00,3.923534776111514688e+00,1.214076484963319436e+00
0.000000000000000000e+00,8.311608354561585144e-02,3.672681621881981884e-01,6.217493409210094191e-01,3.690642934018809607e-01,5.445994606508814950e-01,1.888086671760857982e+00,2.417633837603295976e+00,2.819561110276171512e+00,4.453531001513160170e+00,3.199232311453388711e+00,8.842461958994976001e-01
0.000000000000000000e+00,6.705791394833587882e-02,3.973109981161815907e-01,7.005322038223763537e-01,1.152327958520446671e+00,1.447016531758016145e+00,1.558550161281222701e+00,1.938374763415420698e+00,2.471825605065351095e+00,2.962170213765721094e+00,2.338304362951368898e+00,1.499591441462146513e+00
0.000000000000000000e+00,1.649395617011177873e-01,5.888394379642766241e-01,7.164850769424505605e-01,9.519283095376038784e-01,1.532274022816103365e+00,1.785819579704885030e+00,2.422379154155160919e+00,5.203059232569938075e+00,6.283813555773791748e+00,4.254509459035013208e+00,1.251004168540546191e+00
0.000000000000000000e+00,1.849432585612961200e-01,4.663851529642538130e-01,7.306438179989088733e-01,9.972726859623961548e-01,1.586235796115785801e+00,2.108827023572214188e+00,2.686740717642696730e+00,4.331872515107180632e+00,4.093810883900737885e+00,2.841474620994061784e+00,6.400510394829815874e-01
0.000000000000000000e+00,1.516538976043191600e-01,5.571319494679443096e-01,5.708309493428257442e-01,8.113679840377008290e-01,1.097428731283831782e+00,1.437781743213496277e+00,2.078646122266317953e+00,2.890763997588803758e+00,4.138027931685692273e+00,3.647264481213456477e+00,1.331012106160757158e+00
