1.000000000000000000e+01
1.037309265822072391e+01
1.535634729395851039e+01
1.674181442539653730e+01
1.827355959031049082e+01
2.115363351795864588e+01
2.540983313873195826e+01
3.152069291369638648e+01
4.021006040218350108e+01
5.006041714052277314e+01
6.097119503416379160e+01
6.981672852366038740e+01
