2.134374745810950491e-01
1.864895737329868020e+00
8.809962794725322510e+00
7.032160447227832734e+00
8.375609596388260414e+00
1.038289043999255945e+01
1.286566371306889778e+01
1.488424260007131750e+01
1.658055998585223989e+01
1.671681090000921088e+01
