1.000000000000000000e+01
1.237166666666666615e+01
3.071666666666666146e+01
2.781166666666666742e+01
3.265500000000000114e+01
3.836499999999999488e+01
4.521500000000000341e+01
5.156000000000000227e+01
5.696833333333332661e+01
5.861999999999999034e+01
