1.000000000000000000e+02
9.996835237748008751e+01
9.982009466536004538e+01
9.973026503215588434e+01
9.957376344568413629e+01
9.919155144872215146e+01
9.826676798040799099e+01
9.616700115839093144e+01
9.202444647191282456e+01
8.366302480390783103e+01
6.548198192065908074e+01
3.242290082642298188e+01
