0.000000000000000000e+00,1.399999999999999911e+00,3.200000000000000178e+00,5.000000000000000000e+00,7.500000000000000000e+00,1.440000000000000036e+01,3.460000000000000142e+01,8.790000000000000568e+01,2.200000000000000000e+02,5.601000000000000227e+02
0.000000000000000000e+00,5.000000000000000000e-01,7.599999999999999645e+00,1.119999999999999929e+01,1.810000000000000142e+01,3.410000000000000142e+01,6.950000000000000000e+01,1.424000000000000057e+02,2.588999999999999773e+02,4.210000000000000000e+02
5.400000000000000000e+03,5.255800000000000182e+03,4.146199999999999818e+03,4.315100000000000364e+03,4.015099999999999909e+03,3.649599999999999909e+03,3.183000000000000000e+03,2.676099999999999909e+03,2.103000000000000000e+03,1.501700000000000045e+03
6.000000000000000000e+02,7.422999999999999545e+02,1.843000000000000000e+03,1.668700000000000045e+03,1.959299999999999955e+03,2.301900000000000091e+03,2.712900000000000091e+03,3.093599999999999909e+03,3.418099999999999909e+03,3.517199999999999818e+03
1.000000000000000000e+01,9.645283333333333431e+00,6.707016666666666183e+00,6.276300000000000878e+00,5.802950000000000053e+00,5.163050000000000139e+00,4.488233333333332631e+00,3.819666666666666544e+00,3.180066666666666819e+00,2.576899999999999746e+00
